date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:29:08	518/518	---M--	200	added ('OK')	image/png	etag:539d9c2f5f6862b7a68c513d8fb6e567	https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Climbing_pictogram.svg/20px-Climbing_pictogram.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/3/33/Climbing_pictogram.svg/20px-Climbing_pictogram.svg.png	(from https://wager.tw/article/paris2024)
10:29:08	665/665	---M--	200	added ('OK')	image/png	etag:9d9b0afd101ba392cc2ed043858acfd7	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Surfing_pictogram.svg/20px-Surfing_pictogram.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Surfing_pictogram.svg/20px-Surfing_pictogram.svg.png	(from https://wager.tw/article/paris2024)
10:29:09	423/423	---M--	200	added ('OK')	image/png	etag:7fbb2dfde64051f1a4b9115462a0b117	https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Table_tennis_pictogram.svg/20px-Table_tennis_pictogram.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/8/85/Table_tennis_pictogram.svg/20px-Table_tennis_pictogram.svg.png	(from https://wager.tw/article/paris2024)
10:29:09	628/628	---M--	200	added ('OK')	image/png	etag:4329d6cda72f6dd77b79da5a54ba1cdd	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Taekwondo_pictogram.svg/20px-Taekwondo_pictogram.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Taekwondo_pictogram.svg/20px-Taekwondo_pictogram.svg.png	(from https://wager.tw/article/paris2024)
10:29:10	512/512	---M--	200	added ('OK')	image/png	etag:73aa0c73572f3c952e59d6209ae9719d	https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Tennis_pictogram.svg/20px-Tennis_pictogram.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/8/85/Tennis_pictogram.svg/20px-Tennis_pictogram.svg.png	(from https://wager.tw/article/paris2024)
10:29:10	607/607	---M--	200	added ('OK')	image/png	etag:a585c4cc99039c9e20140496a863ecd8	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Triathlon_pictogram.svg/20px-Triathlon_pictogram.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Triathlon_pictogram.svg/20px-Triathlon_pictogram.svg.png	(from https://wager.tw/article/paris2024)
10:29:11	507/507	---M--	200	added ('OK')	image/png	etag:9fa76e89b0cce88451c7aea8de866314	https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Volleyball_(beach)_pictogram.svg/20px-Volleyball_(beach)_pictogram.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/7/76/Volleyball_(beach)_pictogram.svg/20px-Volleyball_(beach)_pictogram.svg.png	(from https://wager.tw/article/paris2024)
10:29:11	483/483	---M--	200	added ('OK')	image/png	etag:36436f605fc12cbb3759c558b13e4fe8	https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Volleyball_(indoor)_pictogram.svg/20px-Volleyball_(indoor)_pictogram.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Volleyball_(indoor)_pictogram.svg/20px-Volleyball_(indoor)_pictogram.svg.png	(from https://wager.tw/article/paris2024)
10:29:11	475/475	---M--	200	added ('OK')	image/png	etag:5312932d0a351cd328a5111735623da4	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Weightlifting_pictogram.svg/20px-Weightlifting_pictogram.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Weightlifting_pictogram.svg/20px-Weightlifting_pictogram.svg.png	(from https://wager.tw/article/paris2024)
10:29:12	520/520	---M--	200	added ('OK')	image/png	etag:e5650750c6d2dcd2b389ce3cbbfd50e7	https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Wrestling_pictogram.svg/20px-Wrestling_pictogram.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/1/12/Wrestling_pictogram.svg/20px-Wrestling_pictogram.svg.png	(from https://wager.tw/article/paris2024)
10:29:12	358/358	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2027%20Dec%202024%2002:29:12%20GMT	https://wager.tw/page?sid=2796	C:/My%20Websites/https___wager.tw_/wager.tw/page.769609f.delayed	(from https://wager.tw/article/PLshots)
10:29:12	0/-1	---M--	301	error ('')			https://wager.tw/page?sid=2796	C:/My%20Websites/https___wager.tw_/wager.tw/page.76a609f.delayed	(from https://wager.tw/article/PLshots)
10:29:13	0/-1	---M--	301	error ('')			https://wager.tw/page?sid=2796	C:/My%20Websites/https___wager.tw_/wager.tw/page.76b609f.delayed	(from https://wager.tw/article/plscore)
10:29:13	0/-1	---M--	301	error ('')			https://wager.tw/page?sid=2796	C:/My%20Websites/https___wager.tw_/wager.tw/page.76c609f.delayed	(from https://wager.tw/article/plscore)
10:29:13	34276/34276	---M--	200	added ('OK')	image/webp	etag:%22333c971603a9db74bcc83b38dc24f39f%22	https://wager.tw/upload/73/ckeditor_images/45ea0c7a-4710-42b3-88a2-0ab5c66ae8aa.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/45ea0c7a-4710-42b3-88a2-0ab5c66ae8aa.webp	(from https://wager.tw/article/EPL)
10:29:13	35164/35164	---M--	200	added ('OK')	image/webp	etag:%22ba216682c83e144ce4bfe73ec8d97998%22	https://wager.tw/upload/73/ckeditor_images/c59976fc-1e7d-4aac-84fe-76eb038f3d4f.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/c59976fc-1e7d-4aac-84fe-76eb038f3d4f.webp	(from https://wager.tw/article/EPL)
10:29:14	45831/45831	---M--	200	added ('OK')	image/jpeg	etag:%225238f8ceca5d46d55060f1e844b29462%22	https://wager.tw/upload/73/ckeditor_images/2ef02bb1-80e9-410d-8506-fad548429884.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/2ef02bb1-80e9-410d-8506-fad548429884.jpg	(from https://wager.tw/store?id=85)
10:29:14	49761/49761	---M--	200	added ('OK')	image/jpeg	etag:%227b14b9674086d2caca1e882d2ac0bb42%22	https://wager.tw/upload/73/ckeditor_images/24398c0d-852f-4c16-9642-dd43476f53d1.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/24398c0d-852f-4c16-9642-dd43476f53d1.jpg	(from https://wager.tw/store?id=85)
10:29:14	116771/116771	---M--	200	added ('OK')	image/jpeg	etag:%221e9c798d650de9e77afd8e61bcec1242%22	https://wager.tw/upload/73/ckeditor_images/b5212b00-26dc-4bf7-badd-3b2476ba5264.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/b5212b00-26dc-4bf7-badd-3b2476ba5264.jpg	(from https://wager.tw/store?id=85)
10:29:14	549417/549417	---M--	200	added ('OK')	image/png	etag:%22108d08f1c19a177180e28a28e1ba4521%22	https://wager.tw/upload/73/ckeditor_images/6a24aec4-e28c-4cab-95ef-62ef45df5e2d.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/6a24aec4-e28c-4cab-95ef-62ef45df5e2d.png	(from https://wager.tw/store?id=85)
10:29:14	171902/171902	---M--	200	added ('OK')	image/jpeg	etag:%22e9d288dedd1a476c51b7952cf32d485a%22	https://wager.tw/upload/73/ckeditor_images/29e1679c-a354-475f-84d7-bbbf0176372d.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/29e1679c-a354-475f-84d7-bbbf0176372d.jpg	(from https://wager.tw/store?id=85)
10:29:15	639217/639217	---M--	200	added ('OK')	image/png	etag:%22397fc37369fe7c31d5da451e7d0cc5fe%22	https://wager.tw/upload/73/ckeditor_images/0c22c611-9b37-4550-9f4e-0fdbe0363585.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/0c22c611-9b37-4550-9f4e-0fdbe0363585.png	(from https://wager.tw/store?id=85)
10:29:15	89405/89405	---M--	200	added ('OK')	image/jpeg	etag:%225e5dd89e9284720531ee73aec4ed2e66%22	https://wager.tw/upload/73/ckeditor_images/14149ab2-bfe6-4c06-9b06-c53740d091a3.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/14149ab2-bfe6-4c06-9b06-c53740d091a3.jpg	(from https://wager.tw/store?id=85)
10:29:15	71385/71385	---M--	200	added ('OK')	image/jpeg	etag:%22de71439cb1c0a7f8abd59fdb21954ade%22	https://wager.tw/upload/73/ckeditor_images/e26712f9-5edf-4e89-a53c-b7383c80ac15.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/e26712f9-5edf-4e89-a53c-b7383c80ac15.jpg	(from https://wager.tw/store?id=85)
10:29:15	111350/111350	---M--	200	added ('OK')	image/jpeg	etag:%2218bf1a6a78fc468caa625a72ee4cd689%22	https://wager.tw/upload/73/ckeditor_images/f9ce9a00-bcb5-4c01-907b-14ec9953d477.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/f9ce9a00-bcb5-4c01-907b-14ec9953d477.jpg	(from https://wager.tw/store?id=86)
10:29:16	111538/111538	---M--	200	added ('OK')	image/jpeg	etag:%229dedb608345520975273f8e6e942ebcf%22	https://wager.tw/upload/73/ckeditor_images/ed4b1c2c-726f-4541-8654-6eaac11774ca.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/ed4b1c2c-726f-4541-8654-6eaac11774ca.jpg	(from https://wager.tw/store?id=86)
10:29:16	106660/106660	---M--	200	added ('OK')	image/jpeg	etag:%22ad2b7e70d6d8ac22e2e088ad1cc47962%22	https://wager.tw/upload/73/ckeditor_images/2a60fffc-676c-43e2-b276-abd713b77fe3.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/2a60fffc-676c-43e2-b276-abd713b77fe3.jpg	(from https://wager.tw/store?id=86)
10:29:16	341319/341319	---M--	200	added ('OK')	image/png	etag:%22a6728df215a746191cf6baf81b2f78cb%22	https://wager.tw/upload/73/ckeditor_images/07f69dd1-d5e8-4c22-8bbc-3f58b6111df9.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/07f69dd1-d5e8-4c22-8bbc-3f58b6111df9.png	(from https://wager.tw/store?id=86)
10:29:17	62092/62092	---M--	200	added ('OK')	image/webp	etag:%22977b0b1519c5db5ae6841f6fdc8db828%22	https://wager.tw/upload/73/ckeditor_images/b699234b-e5d1-40b0-9eeb-c4a237674109.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/b699234b-e5d1-40b0-9eeb-c4a237674109.webp	(from https://wager.tw/store?id=148)
10:29:17	43598/43598	---M--	200	added ('OK')	image/webp	etag:%2238cf4921c8fec2effff8797b566d599f%22	https://wager.tw/upload/73/ckeditor_images/3cfc3207-fe59-4b0e-bc87-86862e31e75c.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/3cfc3207-fe59-4b0e-bc87-86862e31e75c.webp	(from https://wager.tw/store?id=148)
10:29:17	57394/57394	---M--	200	added ('OK')	image/webp	etag:%22bdc3394df323f817356f6c66a0608930%22	https://wager.tw/upload/73/ckeditor_images/fe4f9883-6909-44f6-b549-c5d8eb244f3c.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/fe4f9883-6909-44f6-b549-c5d8eb244f3c.webp	(from https://wager.tw/store?id=148)
10:29:17	94776/94776	---M--	200	added ('OK')	image/webp	etag:%22188f7eea681bed468f1f9237d0a2ff86%22	https://wager.tw/upload/73/ckeditor_images/2f9976cc-0567-41e9-8e14-ea35809485a5.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/2f9976cc-0567-41e9-8e14-ea35809485a5.webp	(from https://wager.tw/store?id=148)
10:29:17	101642/101642	---M--	200	added ('OK')	image/webp	etag:%22f2add9da4f4fdbbe50e43c2c9f398579%22	https://wager.tw/upload/73/ckeditor_images/22119ddc-982c-4ac0-aff3-35e3279f8c94.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/22119ddc-982c-4ac0-aff3-35e3279f8c94.webp	(from https://wager.tw/store?id=148)
10:29:17	78628/78628	---M--	200	added ('OK')	image/webp	etag:%22e80aa3367c31f690d8ee290a79522e9b%22	https://wager.tw/upload/73/ckeditor_images/c260ecb6-57db-48a1-bda9-2e85c19e915e.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/c260ecb6-57db-48a1-bda9-2e85c19e915e.webp	(from https://wager.tw/store?id=148)
10:29:18	66162/66162	---M--	200	added ('OK')	image/webp	etag:%22701b11ef84495614882fbf02abeac4cc%22	https://wager.tw/upload/73/ckeditor_images/646c33e4-90e4-49a6-811e-761821c9f32d.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/646c33e4-90e4-49a6-811e-761821c9f32d.webp	(from https://wager.tw/store?id=148)
10:29:18	82372/82372	---M--	200	added ('OK')	image/webp	etag:%22c64c95c69808d1ce68f14beed92a9b58%22	https://wager.tw/upload/73/ckeditor_images/f6525f96-c0fb-4bd5-8e63-a97c32e953f9.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/f6525f96-c0fb-4bd5-8e63-a97c32e953f9.webp	(from https://wager.tw/store?id=148)
10:29:19	87399/87399	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:29:18%20GMT	https://wager.tw/page/E87EE461F61604EBFD86	C:/My%20Websites/https___wager.tw_/wager.tw/page/E87EE461F61604EBFD86.html	(from https://wager.tw/article/E9FFE0B44DCB1A826597)
10:29:19	126670/126670	---M--	200	added ('OK')	image/jpeg	etag:%2270eed744bf53856eb4696df16e0b9294%22	https://wager.tw/upload/73/ckeditor_images/1a2a3e6f-1633-4968-8820-26837c25c368.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/1a2a3e6f-1633-4968-8820-26837c25c368.jpg	(from https://wager.tw/article/E9FFE0B44DCB1A826597)
10:29:19	42895/42895	---M--	200	added ('OK')	image/jpeg	etag:%224c92f778ee17c14225bca0ebb2f0098c%22	https://wager.tw/upload/73/ckeditor_images/2929f2cd-c342-4e60-b81f-44eb9627e7cd.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/2929f2cd-c342-4e60-b81f-44eb9627e7cd.jpg	(from https://wager.tw/article/E9FFE0B44DCB1A826597)
10:29:20	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.3/font/bootstrap-icons.min.css)
10:29:20	81190/81190	---M--	200	added ('OK')	image/webp	etag:%2254dbfb3dd820a659d8cdc1058bdd5647%22	https://wager.tw/upload/73/ckeditor_images/ffca1ced-ca77-4995-a32b-1781008f025e.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/ffca1ced-ca77-4995-a32b-1781008f025e.webp	(from https://wager.tw/article/662D32480352A1A4BCB8)
10:29:20	25772/25772	---M--	200	added ('OK')	image/webp	etag:%229a24f512f5e2d9cdfe12e7f998080d62%22	https://wager.tw/upload/73/ckeditor_images/bef286bc-b6d6-4f61-87e3-3fb87a8725b2.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/bef286bc-b6d6-4f61-87e3-3fb87a8725b2.webp	(from https://wager.tw/article/662D32480352A1A4BCB8)
10:29:21	62875/62875	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:29:20%20GMT	https://wager.tw/page/FIFA2026	C:/My%20Websites/https___wager.tw_/wager.tw/page/FIFA2026.html	(from https://wager.tw/article/fifa-AF)
10:29:21	11134/11134	---M--	200	added ('OK')	image/webp	etag:%225125a4358ed3e0430a4c258744b4e266%22	https://wager.tw/upload/73/ckeditor_images/7f1dfdee-c57e-4c79-a043-d34ca5c68b31.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/7f1dfdee-c57e-4c79-a043-d34ca5c68b31.webp	(from https://wager.tw/article/fifa-AF)
10:29:21	0/-1	---M--	301	error ('')			https://wager.tw/page?sid=2796	C:/My%20Websites/https___wager.tw_/wager.tw/page.78a609f.delayed	(from https://wager.tw/article/fifa-AF)
10:29:21	0/-1	---M--	301	error ('')			https://wager.tw/page?sid=2796	C:/My%20Websites/https___wager.tw_/wager.tw/page.78b609f.delayed	(from https://wager.tw/article/fifa-AF)
10:29:21	25572/25572	---M--	200	added ('OK')	image/webp	etag:%22214f7236c124ad30225d71a8d898078f%22	https://wager.tw/upload/73/ckeditor_images/9c9a0c1d-07be-4a83-a751-d9e44820ce22.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/9c9a0c1d-07be-4a83-a751-d9e44820ce22.webp	(from https://wager.tw/article/fifa-AF)
10:29:21	0/-1	---M--	301	error ('')			https://wager.tw/page?sid=2796	C:/My%20Websites/https___wager.tw_/wager.tw/page.78e609f.delayed	(from https://wager.tw/article/fifa-Oceania)
10:29:21	0/-1	---M--	301	error ('')			https://wager.tw/page?sid=2796	C:/My%20Websites/https___wager.tw_/wager.tw/page.78f609f.delayed	(from https://wager.tw/article/fifa-Oceania)
10:29:21	125668/125668	---M--	200	added ('OK')	image/webp	etag:%22913c002118b73b073dfeb88943a0cd20%22	https://wager.tw/upload/73/ckeditor_images/0eb93e47-a1e3-48bb-8eaa-8ba1b9e476eb.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/0eb93e47-a1e3-48bb-8eaa-8ba1b9e476eb.webp	(from https://wager.tw/article/fifa-Oceania)
10:29:22	78594/78594	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:29:21%20GMT	https://wager.tw/article/434A8CE254EDDF3F763E	C:/My%20Websites/https___wager.tw_/wager.tw/article/434A8CE254EDDF3F763E.html	(from https://wager.tw/article/fifa-Oceania)
10:29:22	21289/21289	---M--	200	added ('OK')	image/jpeg	etag:%225e8c52b11ae4058a08be1a8181318bb1%22	https://wager.tw/upload/73/article_images/180e02f9-4275-4f82-89bd-8e3b828fe026.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/180e02f9-4275-4f82-89bd-8e3b828fe026.jpg	(from https://wager.tw/article/fifa-Oceania)
10:29:22	2840/2840	---M--	200	added ('OK')	image/webp	etag:%228dae67e34dcaf23f096364300399c0e9%22	https://wager.tw/upload/73/ckeditor_images/729c1eb3-65d1-49a6-9bf7-9e3b989bef01.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/729c1eb3-65d1-49a6-9bf7-9e3b989bef01.webp	(from https://wager.tw/article/C4501F541E90ACEEC11B)
10:29:22	14044/14044	---M--	200	added ('OK')	image/webp	etag:%22c54c0bd87f84cf990266aa76056d7aaa%22	https://wager.tw/upload/73/ckeditor_images/86f3645c-21fb-4f10-85ae-4451e19500ca.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/86f3645c-21fb-4f10-85ae-4451e19500ca.webp	(from https://wager.tw/article/C4501F541E90ACEEC11B)
10:29:23	43892/43892	---M--	200	added ('OK')	image/webp	etag:%22f7c43c724b73a2c8cf2d7411d9a2239d%22	https://wager.tw/upload/73/ckeditor_images/e3dbc9f4-861b-42f0-b7fb-63503af94d93.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/e3dbc9f4-861b-42f0-b7fb-63503af94d93.webp	(from https://wager.tw/article/C4501F541E90ACEEC11B)
10:29:23	56864/56864	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:29:22%20GMT	https://wager.tw/page/wc-basketball	C:/My%20Websites/https___wager.tw_/wager.tw/page/wc-basketball.html	(from https://wager.tw/article/fiba-schedule)
10:29:24	278421/278421	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:29:23%20GMT	https://wager.tw/article/2023FIBA	C:/My%20Websites/https___wager.tw_/wager.tw/article/2023FIBA.html	(from https://wager.tw/article/fiba-schedule)
10:29:24	21702/21702	---M--	200	added ('OK')	image/webp	etag:%22e1063f0639b1133acbcbe159ed6f77a7%22	https://wager.tw/upload/73/article_images/9ddfe440-8762-4a08-9b2c-6e4a00eb420e.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/9ddfe440-8762-4a08-9b2c-6e4a00eb420e.webp	(from https://wager.tw/article/fiba-schedule)
10:29:24	119659/119659	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:29:23%20GMT	https://wager.tw/article/FIBA32	C:/My%20Websites/https___wager.tw_/wager.tw/article/FIBA32.html	(from https://wager.tw/article/fiba-schedule)
10:29:24	21808/21808	---M--	200	added ('OK')	image/webp	etag:%22c1db7ff99b192083aad83347e884caa2%22	https://wager.tw/upload/73/article_images/4d668f4c-f9a7-404b-93c4-155606fc36f3.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/4d668f4c-f9a7-404b-93c4-155606fc36f3.webp	(from https://wager.tw/article/fiba-schedule)
10:29:24	0/-1	---M--	301	error ('')			https://wager.tw/page?sid=2796	C:/My%20Websites/https___wager.tw_/wager.tw/page.79a609f.delayed	(from https://wager.tw/article/fifa-europe)
10:29:24	0/-1	---M--	301	error ('')			https://wager.tw/page?sid=2796	C:/My%20Websites/https___wager.tw_/wager.tw/page.79b609f.delayed	(from https://wager.tw/article/fifa-europe)
10:29:25	162870/162870	---M--	200	added ('OK')	image/webp	etag:%22e5f2b9f3cf92e0b250246e5427e224a3%22	https://wager.tw/upload/73/ckeditor_images/f43fc621-6790-41c6-8c11-9d5c3eefa6af.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/ckeditor_images/f43fc621-6790-41c6-8c11-9d5c3eefa6af.webp	(from https://wager.tw/article/fifa-asia)
10:29:25	792/792	---M--	200	added ('OK')	image/png	etag:6c4a239489fc5fdfde4c77a552dccddd	https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Flag_of_Afghanistan_(2013%e2%80%932021).svg/22px-Flag_of_Afghanistan_(2013%e2%80%932021).svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Flag_of_Afghanistan_(2013%e2%80%932021).svg/22px-Flag_of_Afghanistan_(2013%e2%80%932021).svg.png	(from https://wager.tw/article/fifa-asia)
10:29:25	432/432	---M--	200	added ('OK')	image/png	etag:61ffcc15e433caf2b27e81f07b8beb77	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Flag_of_Mongolia.svg/22px-Flag_of_Mongolia.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Flag_of_Mongolia.svg/22px-Flag_of_Mongolia.svg.png	(from https://wager.tw/article/fifa-asia)
10:29:26	422/422	---M--	200	added ('OK')	image/png	etag:4c49d4164492a191f695095e7103f410	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Flag_of_Maldives.svg/22px-Flag_of_Maldives.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Flag_of_Maldives.svg/22px-Flag_of_Maldives.svg.png	(from https://wager.tw/article/fifa-asia)
10:29:26	466/466	---M--	200	added ('OK')	image/png	etag:8472d7778af1969ab6dab2d0c961cf17	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Flag_of_Bangladesh.svg/22px-Flag_of_Bangladesh.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Flag_of_Bangladesh.svg/22px-Flag_of_Bangladesh.svg.png	(from https://wager.tw/article/fifa-asia)
10:29:27	447/447	---M--	200	added ('OK')	image/png	etag:16fe0adbbf84af76baa71eb4800be0eb	https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Flag_of_Singapore.svg/22px-Flag_of_Singapore.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/4/48/Flag_of_Singapore.svg/22px-Flag_of_Singapore.svg.png	(from https://wager.tw/article/fifa-asia)
10:29:27	456/456	---M--	200	added ('OK')	image/png	etag:4e77de8b6d9ee5dfa90aa72aa131f01b	https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Flag_of_Guam.svg/22px-Flag_of_Guam.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/0/07/Flag_of_Guam.svg/22px-Flag_of_Guam.svg.png	(from https://wager.tw/article/fifa-asia)
10:29:27	322/322	---M--	200	added ('OK')	image/png	etag:cab778ae60f1913797fc067338256fbe	https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Flag_of_Yemen.svg/22px-Flag_of_Yemen.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/8/89/Flag_of_Yemen.svg/22px-Flag_of_Yemen.svg.png	(from https://wager.tw/article/fifa-asia)
10:29:28	628/628	---M--	200	added ('OK')	image/png	etag:2e22772d040e38130d2c7ee76f32df45	https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Flag_of_Sri_Lanka.svg/22px-Flag_of_Sri_Lanka.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/1/11/Flag_of_Sri_Lanka.svg/22px-Flag_of_Sri_Lanka.svg.png	(from https://wager.tw/article/fifa-asia)
10:29:28	530/530	---M--	200	added ('OK')	image/png	etag:bc39adaa9a5327a2d4e0b6fb915334b1	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Flag_of_Myanmar.svg/22px-Flag_of_Myanmar.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Flag_of_Myanmar.svg/22px-Flag_of_Myanmar.svg.png	(from https://wager.tw/article/fifa-asia)
10:29:29	520/520	---M--	200	added ('OK')	image/png	etag:44df9729091caf9f335f271dbfe7ff4d	https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Flag_of_Macau.svg/22px-Flag_of_Macau.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/6/63/Flag_of_Macau.svg/22px-Flag_of_Macau.svg.png	(from https://wager.tw/article/fifa-asia)
10:29:29	452/452	---M--	200	added ('OK')	image/png	etag:daa869bded8249fbf168d01b2aff2696	https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Flag_of_Cambodia.svg/22px-Flag_of_Cambodia.svg.png	C:/My%20Websites/https___wager.tw_/upload.wikimedia.org/wikipedia/commons/thumb/8/83/Flag_of_Cambodia.svg/22px-Flag_of_Cambodia.svg.png	(from https://wager.tw/article/fifa-asia)
